STATE,ST_CASE,VEH_NO,PVE_Forms,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PVINTYPE,PVINMAKE,PVINA_MOD,PVIN_BT,PVINMODYR,PVIN_LNGT,PVIN_WGT,PWGTCD_TR,PWHLBS_LG,PWHLBS_SH,PSER_TR,PFUECODE,PMCYCL_DS,PCARBUR,PCYLINDER,PDISPLACE,PMCYCL_CY,PMCYCL_WT,PTIRE_SZE,PTON_RAT,PTRK_WT,PTRKWTVAR,PVIN_REST,PWHLDRWHL,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS
6,60156,2,1,2,15,1,5,40,14,0,3,0,6,6,20,850,20850,73,1992,1GBKP37N1N33,1,G,B,K,P,3,7,N,1,N,3,3,T,CHEV,P30,MH,92,17,,4,2080,1370,P30,G,,,8,454,,,,,00000,00,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,4,3,12,0,0,0,0
6,60156,3,1,0,15,1,5,40,14,0,3,0,6,6,20,481,20481,31,2003,1GCHK23143F2,1,G,C,H,K,2,3,1,4,3,F,2,T,CHEV,2KH,CW,3,17,,2,1670,1530,SIL,D,,,8,403,,,,C,5899,01,,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,2,4,12,0,0,0,0
6,60158,2,1,0,30,1,3,15,14,0,2,0,6,6,42,43,42043,4,2004,WDBNG70JX4A4,W,D,B,N,G,7,0,J,X,4,A,4,P,MERZ,S43,4D,4,17,4025,,0,1215,,G,,F,8,260,,,17R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,8,12,0,0,0,0
6,60158,3,1,0,30,1,3,15,14,0,2,0,6,6,42,47,42047,1,1999,WDBLK65G4XT0,W,D,B,L,K,6,5,G,4,X,T,0,P,MERZ,CLK,CV,99,17,3615,,0,1059,,G,,F,6,195,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,8,12,0,0,0,0
6,60204,2,1,0,9,2,13,47,43,0,3,0,6,6,12,37,12037,4,2003,1FAFP34P13W1,1,F,A,F,P,3,4,P,1,3,W,1,P,FORD,FCS,4D,3,17,2564,,0,1030,,G,,F,4,122,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,4,3,14,0,0,0,0
6,60221,3,2,0,29,1,12,0,12,6,3,0,6,6,12,881,12881,61,1989,1FDKF37G2KKA,1,F,D,K,F,3,7,G,2,K,K,A,T,FORD,F35,CB,89,17,,3,1610,1220,COF,G,,,8,460,,,,D,3671,05,A,42,0,6,144622,06144622,2,1,97,1,0,0,0,0,0,0,0,0,6,2,4,14,0,0,0,0
6,60223,2,1,0,31,1,2,10,14,0,3,0,6,6,12,881,12881,63,1991,1FDXK84A3MVA,1,F,D,X,K,8,4,A,3,M,V,A,T,FORD,F8F,CC,91,17,,7,2560,1290,MHV,D,,,6,473,,,,GN,00000,00,,42,0,6,295405,06295405,3,1,4,1,0,0,0,0,0,0,0,0,6,4,4,12,0,0,0,0
6,60227,2,1,0,24,2,23,0,41,0,3,0,6,6,23,881,23881,62,2001,1GDJ7H1E61J5,1,G,D,J,7,H,1,E,6,1,J,5,T,GMC,7H4,CB,1,17,,6,2810,1450,CSR,G,,,8,494,,,,,00000,00,,42,0,88,888888888,88888888888,2,1,97,1,0,0,0,0,0,0,0,0,7,2,4,12,0,0,0,0
6,60227,3,1,0,24,2,23,0,41,0,3,0,6,6,23,421,23421,15,1995,1GTHC33F1SF0,1,G,T,H,C,3,3,F,1,S,F,0,T,GMC,SC3,CW,95,17,,2,0,1685,SIE,D,,,8,397,,,,D,4068,00,A,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,4,14,0,0,0,0
6,60233,2,1,0,12,2,12,0,14,0,2,0,6,6,12,461,12461,21,1988,1FTJE34G4JHA,1,F,T,J,E,3,4,G,4,J,H,A,T,FORD,35V,CG,88,17,,2,0,1380,VAN,G,,,8,460,,,,D,00000,00,A,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,4,14,0,0,0,0
6,60239,2,1,0,17,2,20,55,14,0,2,0,6,6,82,881,82881,66,1998,1FUYDMDB6WL9,1,F,U,Y,D,M,D,B,6,W,L,9,T,FRHT,FLD,TR,98,17,,8,0,0,CON,D,,,6,661,,,,,00000,00,,64,1,6,357106,06357106,3,6,4,1,0,0,0,0,0,0,0,0,6,2,4,14,0,0,0,0
6,60267,2,4,0,16,2,9,7,14,0,2,0,0,6,98,981,98981,52,2008,5FYC4FB198C0,5,F,Y,C,4,F,B,1,9,8,C,0,U,,,,8,17,,,,,,,,,,,,,,,,,,,0,6,34664,0634664,3,21,22,1,0,0,0,0,6,0,0,0,7,2,8,12,0,0,0,0
6,60269,2,1,0,21,2,16,34,14,0,2,0,93,6,87,881,87881,66,2005,1XP7DB9X05D8,1,X,P,7,D,B,9,X,0,5,D,8,T,PTRB,387,TR,5,17,,8,0,0,CON,D,,,6,893,,,,,00000,00,,64,1,57,1619226,571619226,3,6,1,1,0,0,0,0,0,0,0,0,6,2,4,12,0,0,0,0
6,60313,2,1,0,25,2,23,50,59,0,3,0,0,6,99,999,99999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,4,12,0,0,0,0
6,60339,3,2,0,21,2,13,58,12,7,2,0,0,6,7,482,7482,31,1996,1B6WC36W8TS6,1,B,6,W,C,3,6,W,8,T,S,6,T,DODG,350,CB,96,17,,3,1627,1387,RPC,G,,,10,488,,,,D,4816,01,M,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,1,12,0,0,0,0
6,60340,2,1,0,9,3,10,30,14,0,2,0,6,6,42,43,42043,4,1997,WDBGA33G1VA3,W,D,B,G,A,3,3,G,1,V,A,3,P,MERZ,S32,4D,97,17,4345,,0,1236,,G,,F,6,195,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,2,4,54,0,0,0,0
6,60340,3,1,0,9,3,10,30,14,0,2,0,6,6,30,40,30040,4,2003,3VWRP69M63M1,3,V,W,R,P,6,9,M,6,3,M,1,P,VOLK,JJI,4D,3,17,2899,,0,989,,D,,T,4,116,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,2,4,54,0,0,0,0
6,60340,4,1,0,9,3,10,30,14,0,2,0,53,6,49,46,49046,5,2007,JTDKB20U5732,J,T,D,K,B,2,0,U,5,7,3,2,P,TOYT,PRI,4H,7,17,2932,,0,1063,,B,,F,4,091,,,15R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,2,3,12,36,0,0,0
6,60342,2,1,0,11,3,1,22,14,0,2,0,6,6,37,31,37031,4,2005,2HGES16515H6,2,H,G,E,S,1,6,5,1,5,H,6,P,HOND,UCL,4D,5,17,2606,,0,1031,,G,,F,4,102,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,6,2,30,0,0,0,0
6,60342,3,1,0,11,3,1,22,14,0,3,0,6,6,23,481,23481,31,2004,2GTEC19V3412,2,G,T,E,C,1,9,V,3,4,1,2,T,GMC,NC1,4C,4,17,,2,1575,1435,SIE,G,,,8,293,,,,B,4548,00,4,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,8,4,12,0,0,0,0
6,60375,2,1,2,24,3,0,53,14,0,2,0,6,6,24,2,24002,2,1997,1G8ZG1279VZ3,1,G,8,Z,G,1,2,7,9,V,Z,3,P,STRN,SC2,CP,97,17,2329,,0,1024,,G,,F,4,116,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,4,12,0,0,0,0
6,60375,3,1,0,24,3,0,53,14,0,2,0,6,6,54,38,54038,3,2002,JH4DC53852C0,J,H,4,D,C,5,3,8,5,2,C,0,P,ACUR,RSX,2H,2,17,2694,,0,1012,,G,,F,4,122,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,8,8,12,0,0,0,0
6,60375,4,1,0,24,3,0,53,14,0,2,0,6,6,37,31,37031,2,1994,1HGEJ1126RL0,1,H,G,E,J,1,1,2,6,R,L,0,P,HOND,CEX,CP,94,17,2371,,0,1032,,G,,F,4,097,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,8,12,0,0,0,0
6,60375,5,1,0,24,3,0,53,14,0,2,0,6,6,49,471,49471,30,1990,JT4RN81A9L50,J,T,4,R,N,8,1,A,9,L,5,0,T,TOYT,SWS,PK,90,17,,1,0,1033,HTP,G,,,4,144,,,,B,00000,00,A,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,8,12,0,0,0,0
6,60545,2,1,0,8,4,18,25,8,0,2,0,6,6,20,443,20443,20,1998,1GNDX03EXWD1,1,G,N,D,X,0,3,E,X,W,D,1,T,CHEV,VTR,ES,98,17,,1,0,1200,VTR,G,,,6,207,,,,,3838,00,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,0,4,14,0,0,0,0
6,60549,2,1,0,9,4,20,57,8,0,2,0,6,6,30,40,30040,4,2010,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,2,4,14,0,0,0,0
6,60552,2,1,0,2,4,11,0,8,0,2,0,6,6,20,481,20481,31,2004,1GCEK19V84E2,1,G,C,E,K,1,9,V,8,4,E,2,T,CHEV,SK1,4C,4,17,,2,1575,1435,SIL,G,,,8,293,,,,B,4925,00,,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,4,12,0,0,0,0
6,60560,2,1,0,7,4,14,20,8,0,2,0,6,6,54,39,54039,4,2005,JH4CL96815C0,J,H,4,C,L,9,6,8,1,5,C,0,P,ACUR,TSX,4D,5,17,3318,,0,1051,,G,,F,4,146,,,17R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,14,0,0,0,0
6,60560,3,1,0,7,4,14,20,8,0,2,0,6,6,37,31,37031,4,1997,JHMEJ6670VS0,J,H,M,E,J,6,6,7,0,V,S,0,P,HOND,UCL,4D,97,17,2426,,0,1032,,G,,F,4,097,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,14,0,0,0,0
6,60560,4,1,0,7,4,14,20,8,0,2,0,6,6,20,2,20002,4,2001,2G1WH55K0192,2,G,1,W,H,5,5,K,0,1,9,2,P,CHEV,IPL,4D,1,17,3466,,0,1105,,G,,F,6,231,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,4,14,0,0,0,0
6,60564,2,1,0,13,4,1,20,14,0,2,0,6,6,37,32,37032,4,1999,1HGCG1650XA0,1,H,G,C,G,1,6,5,0,X,A,0,P,HOND,UEX,4D,99,17,3285,,0,1069,,G,,F,6,183,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,4,14,0,0,0,0
6,60564,3,1,0,13,4,1,20,14,0,2,0,6,6,49,46,49046,5,2010,JTDKN3DU5A00,J,T,D,K,N,3,D,U,5,A,0,0,P,TOYT,PRI,4H,10,17,3042,,0,1063,,B,,F,4,110,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,6,2,14,0,0,0,0
6,60568,3,2,0,10,4,20,43,1,0,2,0,6,6,55,33,55033,4,2007,5NPET46C77H2,5,N,P,E,T,4,6,C,7,7,H,2,P,HYUN,SGL,4D,7,17,3253,,0,1074,,G,,F,4,144,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,8,12,0,0,0,0
6,60568,4,2,0,10,4,20,43,1,0,2,0,6,6,49,40,49040,4,2008,4T4BE46K68R0,4,T,4,B,E,4,6,K,6,8,R,0,P,TOYT,XSL,4D,8,17,3263,,0,1093,,G,,F,4,146,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,8,12,0,0,0,0
6,60583,2,1,0,17,2,12,9,14,0,2,0,6,6,23,481,23481,31,2001,2GTEC19TX112,2,G,T,E,C,1,9,T,X,1,1,2,T,GMC,NC1,PC,1,17,,2,1575,1435,SIE,G,,,8,325,,,,B,4413,00,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,4,12,0,0,0,0
6,60610,2,1,0,18,4,2,20,14,0,2,0,6,6,49,482,49482,31,2003,5TENL42N13Z1,5,T,E,N,L,4,2,N,1,3,Z,1,T,TOYT,REG,PK,3,17,,1,0,1033,TAC,G,,,4,149,,,,B,2737,00,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,60610,3,1,0,18,4,2,20,14,0,2,0,6,6,37,31,37031,2,2002,1HGEM22632L0,1,H,G,E,M,2,2,6,3,2,L,0,P,HOND,UCL,CP,2,17,2496,,0,1031,,G,,F,4,102,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,4,12,0,0,0,0
6,60610,4,1,0,18,4,2,20,14,0,2,0,6,6,37,32,37032,4,1984,1HGAD5435EA0,1,H,G,A,D,5,4,3,5,E,A,0,P,HOND,A8L,4D,84,17,2341,,0,965,,G,,3,4,112,,,13R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,4,12,0,0,0,0
6,60664,2,1,0,25,4,1,20,33,0,2,0,6,6,49,40,49040,4,2010,4T1BF3EK1AU0,4,T,1,B,F,3,E,K,1,A,U,0,P,TOYT,CBA,4D,10,17,3263,,0,1093,,G,,F,4,152,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,14,0,0,0,0
6,60666,4,3,0,25,4,12,5,12,8,2,0,6,6,52,401,52401,14,2000,JA4LS21H3YP8,J,A,4,L,S,2,1,H,3,Y,P,8,P,MITS,MNS,UT,0,17,3810,,0,1073,,G,,F,6,181,,,15R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,4,4,14,0,0,0,0
6,60675,2,1,0,19,4,23,10,1,0,3,0,6,6,23,481,23481,31,2008,2GTEK19J7812,2,G,T,E,K,1,9,J,7,8,1,2,T,GMC,SK1,4C,8,17,,2,1575,1339,SIE,G,,,8,323,,,,B,5226,02,4,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,4,12,0,0,0,0
6,60689,2,1,1,30,3,7,30,14,0,2,0,49,6,87,881,87881,66,2012,1XPHDP9X3CD1,1,X,P,H,D,P,9,X,3,C,D,1,T,PTRB,386,TR,12,17,,8,0,0,CON,D,,,6,787,,,,,00000,00,,64,1,57,306411,57306411,3,6,1,1,0,0,0,0,0,0,0,0,6,2,1,14,0,0,0,0
6,60765,3,2,0,24,4,20,16,8,0,2,0,6,6,54,31,54031,3,1989,JHMED8361KS0,J,H,M,E,D,8,3,6,1,K,S,0,P,HOND,CHF,2H,89,17,1761,,0,906,,G,,F,4,091,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
6,60772,2,1,0,16,5,14,6,14,0,2,0,6,6,49,472,49472,30,2000,5TENL42N9YZ7,5,T,E,N,L,4,2,N,9,Y,Z,7,T,TOYT,REG,PK,0,17,,1,0,1033,TAC,G,,,4,149,,,,B,2580,00,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,4,4,14,0,0,0,0
6,60794,2,1,0,16,5,0,1,33,0,2,0,6,6,23,421,23421,15,2002,1GKFK66U02J2,1,G,K,F,K,6,6,U,0,2,J,2,T,GMC,XL1,4W,2,17,,2,0,0,DEN,G,,,8,364,,,,B,5820,00,K,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,4,12,0,0,0,0
6,60794,3,1,0,16,5,0,1,33,0,2,0,6,6,12,422,12422,15,2002,1FMEU15L82LA,1,F,M,E,U,1,5,L,8,2,L,A,P,FORD,EPT,UT,2,17,4891,,0,1191,,G,,F,8,330,,,16R255,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,4,12,0,0,0,0
6,60794,4,1,0,16,5,0,1,33,0,2,0,6,6,23,481,23481,31,2006,1GTEC19V26Z1,1,G,T,E,C,1,9,V,2,6,Z,1,T,GMC,NC1,4C,6,17,,2,1575,1340,SIE,G,,,8,293,,,,B,4760,01,4,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,2,4,12,0,0,0,0
6,60879,2,1,0,3,6,15,54,8,0,2,0,6,6,35,47,35047,4,2003,1N4AL11D43C2,1,N,4,A,L,1,1,D,4,3,C,2,P,NISS,ABS,4D,3,17,2913,,0,1102,,G,,F,4,153,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,4,3,12,0,0,0,0
6,60879,3,1,0,3,6,15,54,8,0,2,0,6,6,35,39,35039,4,2000,JN1CA31D0YT5,J,N,1,C,A,3,1,D,0,Y,T,5,P,NISS,MGS,4D,0,17,3071,,0,1083,,G,,F,6,182,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,4,12,0,0,0,0
6,60897,3,2,0,4,6,2,52,12,6,2,0,6,6,49,50,49050,3,2008,JTKDE167X802,J,T,K,D,E,1,6,7,X,8,0,2,P,TOYT,SXC,2H,8,17,2905,,0,1063,,G,,F,4,146,,,17R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,2,3,12,0,0,0,0
6,60909,2,1,0,9,6,20,30,1,0,3,0,6,6,55,401,55401,14,2005,KM8SC73DX5U8,K,M,8,S,C,7,3,D,X,5,U,8,P,HYUN,SAN,UT,5,17,3752,,0,1031,,G,,F,6,162,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,2,4,14,0,0,0,0
6,60916,2,1,0,10,6,3,30,42,0,2,0,6,6,12,22,12022,6,2006,1FMZK01166GA,1,F,M,Z,K,0,1,1,6,6,G,A,P,FORD,FSL,UT,6,17,3960,,0,1129,,G,,F,6,183,,,17R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,2,4,14,0,0,0,0
6,60920,2,1,0,4,6,21,2,14,0,2,0,6,6,35,39,35039,4,1989,JN1HJ01P5KT2,J,N,1,H,J,0,1,P,5,K,T,2,P,NISS,MAX,4D,89,17,3086,,0,1043,,G,,F,6,181,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,4,12,0,0,0,0
6,60923,1,2,0,29,5,14,30,12,1,2,0,6,6,12,471,12471,30,1997,1FTCR10U0VUB,1,F,T,C,R,1,0,U,0,V,U,B,T,FORD,RNG,PK,97,17,,1,1140,1080,RNG,G,,,6,182,,,,B,2970,01,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,14,0,0,0,0
6,60944,2,1,0,19,5,0,25,14,0,3,0,6,6,29,1,29001,4,1966,C130563,C,1,3,0,5,6,3,,,,,,P,STU,,,66,7,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,4,14,0,0,0,0
6,60944,3,1,0,19,5,0,25,14,0,3,0,6,6,49,402,49402,14,2002,JTEHH20V5260,J,T,E,H,H,2,0,V,5,2,6,0,P,TOYT,RV4,UT,2,17,2877,,0,980,,G,,F,4,122,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,82,2,4,14,0,0,0,0
6,60947,2,1,2,3,3,19,0,14,0,2,0,6,6,37,32,37032,2,2001,1HGCG22531A0,1,H,G,C,G,2,2,5,3,1,A,0,P,HOND,UEX,CP,1,17,3283,,0,1051,,G,,F,6,183,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1
6,60960,2,1,1,3,6,0,40,8,0,2,0,6,6,49,32,49032,4,1992,1NXAE94A3NZ3,1,N,X,A,E,9,4,A,3,N,Z,3,P,TOYT,CDF,4D,92,17,2257,,0,957,,G,,F,4,097,,,000000,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,60965,2,1,0,20,4,17,43,14,0,2,0,6,6,23,471,23471,30,1999,1GTCS19X1X85,1,G,T,C,S,1,9,X,1,X,8,5,T,GMC,SON,PC,99,17,,1,0,1229,SON,G,,,6,262,,,,B,00000,00,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,4,12,0,0,0,0
6,60991,2,1,0,9,6,17,25,33,0,3,0,17,6,51,881,51881,66,2007,4V4NC9TJ17N4,4,V,4,N,C,9,T,J,1,7,N,4,T,VOLV,VNL,TR,7,17,,8,0,0,VVN,D,,,6,915,,,,,00000,00,,64,1,57,1414034,571414034,3,6,97,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,60995,2,3,1,15,6,23,37,14,0,2,0,6,6,37,31,37031,2,1998,1HGEJ8244WL0,1,H,G,E,J,8,2,4,4,W,L,0,P,HOND,UAX,CP,98,17,2511,,0,1032,,G,,F,4,097,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,61023,4,3,2,11,6,2,59,12,6,2,0,6,6,49,40,49040,4,2012,4T4BF1FK0CR2,4,T,4,B,F,1,F,K,0,C,R,2,P,TOYT,CBA,4D,12,17,3190,,0,1093,,G,,F,4,152,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
6,61036,2,1,0,30,3,17,2,8,0,2,0,6,6,84,881,84881,62,2000,1HTSCAAM9YH2,1,H,T,S,C,A,A,M,9,Y,H,2,T,INTL,470,CC,0,17,,6,2540,1280,40S,D,,,6,466,,,,,00000,00,,42,0,6,372787,06372787,2,1,96,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
6,61051,2,1,0,30,6,8,45,8,0,2,0,6,6,42,47,42047,1,2005,WDBTK65J65F1,W,D,B,T,K,6,5,J,6,5,F,1,P,MERZ,CLK,CV,5,17,3770,,0,1069,,G,,F,6,195,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,2,4,12,0,0,0,0
6,61068,2,1,0,27,5,15,15,14,0,2,0,6,6,35,443,35443,20,1997,4N2DN1115VD8,4,N,2,D,N,1,1,1,5,V,D,8,P,NISS,QST,SV,97,17,3745,,0,1122,,G,,F,6,181,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,4,12,0,0,0,0
6,61110,2,1,0,11,6,0,1,14,0,2,0,40,6,82,881,82881,66,2010,1FUJGEBG4ASA,1,F,U,J,G,E,B,G,4,A,S,A,T,FRHT,125,TR,10,17,,8,0,0,CSC,D,,,6,915,,,,,00000,00,,64,1,57,014811,57014811,3,6,1,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
6,61111,2,1,0,10,7,21,30,8,0,2,0,6,6,42,47,42047,2,2007,WDBTJ72H77F2,W,D,B,T,J,7,2,H,7,7,F,2,P,MERZ,C5L,CP,7,17,3720,,0,1069,,G,,F,8,333,,,17R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,2,1,54,0,0,0,0
6,61127,3,2,0,7,7,19,43,12,6,3,0,6,6,12,422,12422,15,1997,1FMEU1769VLC,1,F,M,E,U,1,7,6,9,V,L,C,P,FORD,EPT,UT,97,17,4827,,0,1190,,G,,F,8,281,,,16R255,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,1,12,0,0,0,0
6,61143,2,1,0,17,6,21,45,38,0,2,0,0,6,98,998,98998,97,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,4,12,0,0,0,0
6,61170,3,2,0,28,6,19,31,12,6,3,0,6,6,49,46,49046,5,2010,JTDKN3DU8A02,J,T,D,K,N,3,D,U,8,A,0,2,P,TOYT,PRI,4H,10,17,3042,,0,1063,,B,,F,4,110,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,4,4,14,36,0,0,0
6,61170,4,2,0,28,6,19,31,12,6,3,0,6,6,49,44,49044,2,2005,4T1CE38P75U5,4,T,1,C,E,3,8,P,7,5,U,5,P,TOYT,CEE,CP,5,17,3470,,0,1051,,G,,F,4,144,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,4,4,14,0,0,0,0
6,61180,2,1,0,14,7,3,40,1,0,2,0,6,6,20,481,20481,31,1986,1GCGC24W5GJ1,1,G,C,G,C,2,4,W,5,G,J,1,T,CHEV,C20,PK,86,17,,2,1645,1315,C20,G,,,8,454,,,,C,3420,18,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,4,12,0,0,0,0
6,61204,2,1,0,26,7,9,33,14,0,2,0,6,6,89,882,89882,63,2002,4V2HC6UE82N3,4,V,2,H,C,6,U,E,8,2,N,3,T,VOLV,XLL,TB,2,17,,8,0,0,XPD,D,,,6,661,,,,,00000,00,,64,0,88,888888888,88888888888,3,2,4,1,0,0,0,0,0,0,0,0,12,4,4,14,0,0,0,0
6,61224,3,2,0,19,7,18,22,12,8,3,0,6,6,30,40,30040,2,2006,3VWXJ71K56M6,3,V,W,X,J,7,1,K,5,6,M,6,P,VOLK,JL2,4D,6,17,3215,,0,1015,,G,,T,4,121,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,4,4,14,0,0,0,0
6,61242,2,1,1,21,6,23,20,14,0,2,0,6,6,6,52,6052,6,2005,3C3EY45X15T3,3,C,3,E,Y,4,5,X,1,5,T,3,P,CHRY,PTC,CV,5,17,3187,,0,1030,,G,,F,4,148,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,14,0,0,0,0
