STATE,ST_CASE,EVENTNUM,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
1,10234,3,1,55,69,5555,55
1,10234,4,1,0,1,9999,77
1,10235,1,1,10,10,9999,77
1,10236,1,1,55,63,5555,55
1,10236,2,1,55,69,5555,55
1,10236,3,1,55,68,5555,55
1,10236,4,1,55,64,5555,55
1,10236,5,1,12,42,9999,77
1,10236,6,1,0,1,9999,77
1,10237,1,1,55,63,5555,55
1,10237,2,1,55,69,5555,55
1,10237,3,1,55,68,5555,55
1,10237,4,1,55,64,5555,55
1,10237,5,1,12,42,9999,77
1,10238,1,1,12,12,2,2
1,10238,2,2,0,1,9999,77
1,10239,1,1,12,12,2,6
1,10239,2,2,55,68,5555,55
1,10239,3,3,12,12,2,12
1,10239,4,3,0,1,9999,77
1,10239,5,3,55,63,5555,55
1,10239,6,3,14,59,9999,77
1,10240,1,1,55,64,5555,55
1,10240,2,1,12,38,9999,77
1,10240,3,1,55,67,5555,55
1,10240,4,1,98,58,9999,77
1,10241,1,1,55,68,5555,55
1,10241,2,1,55,64,5555,55
1,10241,3,1,12,42,9999,77
1,10241,4,1,98,42,9999,77
1,10242,1,1,0,1,9999,77
1,10243,1,1,55,63,5555,55
1,10243,2,1,55,69,5555,55
1,10243,3,1,0,1,9999,77
1,10244,1,1,11,8,9999,77
1,10245,1,1,55,68,5555,55
1,10245,2,2,12,12,1,3
1,10245,3,1,0,1,9999,77
1,10246,1,1,55,63,5555,55
1,10246,2,1,55,69,5555,55
1,10246,3,1,55,68,5555,55
1,10246,4,1,55,64,5555,55
1,10246,5,1,10,43,9999,77
1,10246,6,1,0,1,9999,77
1,10246,7,1,14,42,9999,77
1,10247,1,2,12,12,1,12
1,10248,1,1,55,68,5555,55
1,10248,2,1,55,64,5555,55
1,10248,3,1,12,59,9999,77
1,10248,4,1,10,53,9999,77
1,10248,5,1,9,53,9999,77
1,10248,6,1,12,42,9999,77
1,10249,1,1,55,68,5555,55
1,10249,2,1,12,12,2,12
1,10250,1,1,12,8,9999,77
1,10251,1,2,12,12,1,3
1,10251,2,1,0,1,9999,77
1,10252,1,2,12,12,1,9
1,10253,1,1,55,63,5555,55
1,10253,2,1,12,8,9999,77
1,10253,3,1,98,53,9999,77
1,10254,1,1,55,63,5555,55
1,10254,2,1,12,38,9999,77
1,10254,3,1,98,38,9999,77
1,10254,4,1,55,69,5555,55
1,10254,5,1,55,63,5555,55
1,10254,6,1,98,38,9999,77
1,10254,7,1,98,38,9999,77
1,10254,8,1,98,42,9999,77
1,10255,1,1,55,63,5555,55
1,10255,2,1,12,32,9999,77
1,10255,3,1,0,1,9999,77
1,10256,1,1,55,68,5555,55
1,10256,2,1,12,12,2,12
1,10257,1,1,55,64,5555,55
1,10257,2,1,12,8,9999,77
1,10257,3,1,12,18,9999,77
1,10258,1,1,12,9,9999,77
1,10259,1,1,3,10,9999,77
1,10260,1,2,12,12,1,9
1,10261,1,1,55,61,5555,55
1,10261,2,1,9,12,2,10
1,10261,3,1,55,64,5555,55
1,10261,4,1,98,24,9999,77
1,10262,1,1,12,12,2,6
1,10263,1,1,0,1,9999,77
1,10264,1,1,12,12,2,6
1,10264,2,2,55,64,5555,55
1,10264,3,2,98,34,9999,77
1,10264,4,2,0,1,9999,77
1,10265,1,1,12,12,2,4
1,10266,1,1,55,63,5555,55
1,10266,2,1,12,34,9999,77
1,10266,3,1,98,43,9999,77
1,10267,1,1,55,68,5555,55
1,10267,2,1,12,12,2,12
1,10267,3,2,55,63,5555,55
1,10267,4,2,2,42,9999,77
1,10268,1,1,55,68,5555,55
1,10268,2,1,12,12,2,12
1,10269,1,1,55,63,5555,55
1,10269,2,1,12,35,9999,77
1,10269,3,1,0,1,9999,77
1,10270,1,1,2,12,2,11
1,10270,2,1,55,63,5555,55
1,10270,3,1,98,38,9999,77
1,10270,4,1,0,1,9999,77
1,10270,5,2,55,63,5555,55
1,10270,6,2,0,1,9999,77
1,10270,7,2,14,38,9999,77
1,10271,1,1,55,64,5555,55
1,10271,2,1,12,25,9999,77
1,10271,3,1,19,30,9999,77
1,10272,1,1,12,8,9999,77
1,10273,1,1,55,68,5555,55
1,10273,2,1,12,12,2,12
1,10274,1,1,12,12,2,6
1,10274,2,1,55,63,5555,55
1,10274,3,1,0,1,9999,77
1,10275,1,1,55,63,5555,55
1,10275,2,1,55,69,5555,55
1,10275,3,1,55,63,5555,55
1,10275,4,1,11,42,9999,77
1,10276,1,1,9,12,2,12
1,10277,1,1,55,68,5555,55
1,10277,2,1,55,64,5555,55
1,10277,3,1,0,1,9999,77
1,10278,1,1,55,63,5555,55
1,10278,2,1,12,42,9999,77
1,10279,1,1,55,63,5555,55
1,10279,2,1,12,32,9999,77
1,10279,3,1,0,1,9999,77
1,10280,1,1,55,63,5555,55
1,10280,2,1,55,69,5555,55
1,10280,3,1,55,68,5555,55
1,10280,4,2,55,63,5555,55
1,10280,5,2,55,69,5555,55
1,10280,6,2,12,12,1,3
1,10281,1,1,5,10,9999,77
1,10281,2,1,19,8,9999,77
1,10282,1,1,55,68,5555,55
1,10282,2,1,55,64,5555,55
1,10282,3,1,0,1,9999,77
1,10283,1,1,55,63,5555,55
1,10283,2,1,1,35,9999,77
1,10283,3,1,0,1,9999,77
1,10284,1,1,55,63,5555,55
1,10284,2,1,12,42,9999,77
1,10284,3,1,12,42,9999,77
1,10285,1,2,12,12,1,3
1,10285,2,1,55,64,5555,55
1,10285,3,1,81,24,9999,77
1,10286,1,1,12,8,9999,77
1,10287,1,1,55,68,5555,55
1,10287,2,1,55,64,5555,55
1,10287,3,1,11,42,9999,77
1,10288,1,1,12,12,2,12
1,10288,2,3,12,12,1,81
1,10289,1,2,12,12,1,9
1,10290,1,1,55,68,5555,55
1,10290,2,1,55,64,5555,55
1,10290,3,1,10,53,9999,77
1,10290,4,1,9,42,9999,77
1,10291,1,1,55,68,5555,55
1,10291,2,1,55,64,5555,55
1,10291,3,1,11,42,9999,77
1,10292,1,1,55,63,5555,55
1,10292,2,1,55,69,5555,55
1,10292,3,1,55,68,5555,55
1,10292,4,1,55,64,5555,55
1,10292,5,1,12,42,9999,77
1,10293,1,1,55,64,5555,55
1,10293,2,1,12,34,9999,77
1,10293,3,1,12,42,9999,77
1,10294,1,1,55,63,5555,55
1,10294,2,1,55,71,9999,77
1,10294,3,1,12,24,9999,77
1,10294,4,1,55,67,5555,55
1,10294,5,1,12,42,9999,77
1,10295,1,1,55,63,5555,55
1,10295,2,1,19,59,9999,77
1,10295,3,1,98,59,9999,77
1,10295,4,1,19,30,9999,77
1,10296,1,1,12,8,9999,77
1,10296,2,1,12,8,9999,77
1,10296,3,1,12,12,2,6
1,10297,1,1,55,60,5555,55
1,10297,2,1,55,68,5555,55
1,10297,3,1,0,1,9999,77
1,10298,1,1,12,12,2,5
1,10298,2,1,0,1,9999,77
1,10299,1,1,55,63,5555,55
1,10299,2,1,2,42,9999,77
1,10299,3,1,9,42,9999,77
1,10299,4,1,0,1,9999,77
1,10300,1,1,55,64,5555,55
1,10300,2,1,12,34,9999,77
1,10300,3,1,0,1,9999,77
1,10300,4,2,19,54,1,19
1,10300,5,3,19,54,1,19
1,10301,1,2,12,12,1,3
1,10302,1,2,12,12,1,3
1,10303,1,1,55,68,5555,55
1,10303,2,1,55,64,5555,55
1,10303,3,1,10,42,9999,77
1,10304,1,2,12,12,1,12
1,10305,1,1,55,63,5555,55
1,10305,2,1,12,42,9999,77
1,10305,3,1,0,2,9999,77
1,10306,1,2,12,12,1,6
1,10306,2,2,19,8,9999,77
1,10307,1,1,12,12,2,6
1,10307,2,1,18,54,3,14
1,10307,3,1,0,2,9999,77
1,10307,4,2,0,2,9999,77
1,10308,1,1,55,68,5555,55
1,10308,2,1,12,12,2,12
1,10309,1,1,55,63,5555,55
1,10309,2,1,12,42,9999,77
1,10310,1,1,55,63,5555,55
1,10310,2,1,1,34,9999,77
1,10310,3,1,0,1,9999,77
1,10311,1,1,12,18,9999,77
1,10311,2,1,55,71,9999,77
1,10311,3,1,0,3,9999,77
1,10312,1,1,55,63,5555,55
1,10312,2,1,0,1,9999,77
1,10313,1,1,12,12,2,4
1,10313,2,1,55,63,5555,55
1,10313,3,1,0,1,9999,77
1,10314,1,1,12,8,9999,77
1,10314,2,1,12,12,2,9
1,10314,3,3,14,8,9999,77
1,10315,1,1,55,64,5555,55
1,10315,2,1,12,12,2,12
1,10315,3,1,0,1,9999,77
1,10315,4,1,12,12,3,12
1,10315,5,4,12,12,2,6
1,10316,1,1,55,68,5555,55
1,10316,2,1,11,12,2,11
1,10316,3,1,12,12,3,12
1,10317,1,1,55,64,5555,55
1,10317,2,1,0,1,9999,77
1,10317,3,1,1,42,9999,77
1,10318,1,1,55,68,5555,55
1,10318,2,1,55,64,5555,55
1,10318,3,1,1,42,9999,77
1,10318,4,1,12,42,9999,77
1,10319,1,1,0,1,9999,77
1,10320,1,1,55,63,5555,55
1,10320,2,1,55,69,5555,55
1,10320,3,1,55,68,5555,55
1,10320,4,1,55,64,5555,55
1,10320,5,1,0,1,9999,77
1,10321,1,1,55,63,5555,55
1,10321,2,1,12,30,9999,77
1,10322,1,2,12,12,1,9
1,10323,1,1,12,8,9999,77
1,10324,1,1,55,68,5555,55
1,10324,2,1,55,64,5555,55
1,10324,3,1,12,42,9999,77
1,10325,1,1,55,68,5555,55
1,10325,2,1,12,12,2,12
1,10325,3,1,18,54,3,98
1,10326,1,1,12,12,2,3
1,10326,2,1,98,12,3,6
1,10327,1,1,55,64,5555,55
1,10327,2,1,0,1,9999,77
1,10328,1,1,9,10,9999,77
1,10329,1,2,12,12,1,8
1,10329,2,1,55,64,5555,55
1,10329,3,1,12,34,9999,77
1,10330,1,1,55,68,5555,55
1,10330,2,1,55,64,5555,55
1,10330,3,1,12,42,9999,77
1,10331,1,1,55,63,5555,55
1,10331,2,1,0,1,9999,77
1,10332,1,1,55,63,5555,55
1,10332,2,1,12,42,9999,77
1,10333,1,1,55,68,5555,55
1,10333,2,1,12,12,2,12
1,10334,1,1,55,68,5555,55
1,10334,2,1,55,64,5555,55
1,10334,3,1,12,35,9999,77
1,10334,4,1,55,67,5555,55
1,10334,5,1,12,42,9999,77
1,10334,6,1,0,1,9999,77
1,10335,1,2,12,12,1,3
1,10336,1,1,55,68,5555,55
1,10336,2,1,55,64,5555,55
1,10336,3,1,0,1,9999,77
1,10337,1,1,55,68,5555,55
1,10337,2,1,55,64,5555,55
1,10337,3,1,10,34,9999,77
1,10337,4,1,0,1,9999,77
1,10338,1,1,55,68,5555,55
1,10338,2,1,55,64,5555,55
1,10338,3,1,12,42,9999,77
1,10338,4,1,12,42,9999,77
1,10339,1,1,55,63,5555,55
1,10339,2,1,55,69,5555,55
1,10339,3,1,55,68,5555,55
1,10339,4,1,55,64,5555,55
1,10339,5,1,0,1,9999,77
1,10340,1,1,55,63,5555,55
1,10340,2,1,55,69,5555,55
1,10340,3,1,55,68,5555,55
1,10340,4,1,55,64,5555,55
1,10340,5,1,55,69,5555,55
1,10340,6,1,0,1,9999,77
1,10341,1,1,55,68,5555,55
1,10341,2,1,55,64,5555,55
1,10341,3,1,12,35,9999,77
1,10343,1,1,55,63,5555,55
1,10343,2,1,11,59,9999,77
1,10343,3,1,98,14,2,98
1,10344,1,1,12,8,9999,77
1,10345,1,2,12,12,1,3
1,10345,2,1,0,1,9999,77
1,10346,1,1,55,63,5555,55
1,10346,2,1,12,42,9999,77
1,10346,3,1,0,2,9999,77
1,10347,1,1,55,68,5555,55
1,10347,2,1,55,68,5555,55
1,10347,3,1,55,63,5555,55
1,10347,4,1,9,35,9999,77
1,10347,5,1,0,1,9999,77
1,10348,1,2,12,12,1,3
1,10349,1,1,12,8,9999,77
1,10350,1,1,55,64,5555,55
1,10350,2,1,55,69,5555,55
1,10350,3,1,12,12,2,6
1,10350,4,1,55,63,5555,55
1,10350,5,1,0,1,9999,77
1,10350,6,1,55,69,5555,55
1,10350,7,1,14,12,2,13
1,10351,1,1,55,63,5555,55
1,10351,2,1,12,8,9999,77
1,10351,3,1,12,8,9999,77
1,10352,1,1,55,68,5555,55
1,10352,2,1,12,12,2,12
1,10353,1,1,8,12,2,6
1,10353,2,1,55,63,5555,55
1,10353,3,1,98,18,9999,77
1,10353,4,1,6,45,3,7
1,10353,5,1,19,45,3,98
1,10353,6,2,19,45,3,98
1,10353,7,1,98,18,9999,77
1,10353,8,1,55,67,5555,55
1,10353,9,1,9,30,9999,77
1,10354,1,1,12,8,9999,77
1,10355,1,1,0,1,9999,77
1,10356,1,1,12,12,2,9
1,10357,1,1,10,10,9999,77
1,10358,1,1,55,68,5555,55
1,10358,2,1,12,12,2,12
1,10359,1,2,12,12,1,3
1,10360,1,1,55,63,5555,55
1,10360,2,1,55,69,5555,55
1,10360,3,1,55,63,5555,55
1,10360,4,1,1,34,9999,77
1,10360,5,1,3,42,9999,77
1,10360,6,1,3,19,9999,77
1,10360,7,1,19,19,9999,77
1,10361,1,1,55,63,5555,55
1,10361,2,1,0,5,9999,77
1,10361,3,1,0,5,9999,77
1,10361,4,1,12,38,9999,77
1,10361,5,1,12,38,9999,77
1,10362,1,1,55,68,5555,55
1,10362,2,1,55,68,5555,55
1,10362,3,1,55,63,5555,55
1,10362,4,1,0,5,9999,77
1,10362,5,1,19,31,9999,77
1,10362,6,1,12,43,9999,77
1,10363,1,1,55,64,5555,55
1,10363,2,1,12,14,2,6
1,10363,3,1,18,14,3,6
1,10364,1,1,55,63,5555,55
1,10364,2,1,12,53,9999,77
1,10364,3,1,12,58,9999,77
1,10364,4,1,4,43,9999,77
1,10364,5,1,81,32,9999,77
1,10364,6,1,0,1,9999,77
1,10364,7,1,98,59,9999,77
1,10365,1,1,12,12,2,6
1,10366,1,1,55,68,5555,55
1,10366,2,1,55,64,5555,55
1,10366,3,1,9,42,9999,77
1,10366,4,1,98,38,9999,77
1,10367,1,1,55,68,5555,55
1,10367,2,1,55,64,5555,55
1,10367,3,1,12,42,9999,77
1,10368,1,1,55,68,5555,55
1,10368,2,1,55,64,5555,55
1,10368,3,1,55,69,5555,55
1,10368,4,1,55,68,5555,55
1,10368,5,1,55,63,5555,55
1,10368,6,1,0,1,9999,77
1,10368,7,1,12,42,9999,77
1,10369,1,1,55,63,5555,55
1,10369,2,1,0,1,9999,77
1,10370,1,1,12,12,2,8
1,10371,1,1,55,64,5555,55
1,10371,2,1,55,69,5555,55
1,10371,3,1,55,63,5555,55
1,10371,4,1,5,24,9999,77
1,10371,5,1,12,24,9999,77
1,10371,6,1,0,1,9999,77
1,10372,1,1,12,8,9999,77
1,10373,1,1,55,63,5555,55
1,10373,2,1,55,67,5555,55
1,10373,3,1,13,42,9999,77
1,10374,1,1,55,64,5555,55
1,10374,2,1,12,43,9999,77
1,10375,1,1,55,68,5555,55
1,10375,2,1,55,64,5555,55
1,10375,3,1,12,32,9999,77
1,10376,1,1,12,8,9999,77
1,10377,1,2,12,12,1,6
1,10377,2,2,19,8,9999,77
1,10377,3,1,55,63,5555,55
1,10377,4,1,98,33,9999,77
1,10378,1,1,55,68,5555,55
1,10378,2,1,12,12,2,12
1,10379,1,1,55,68,5555,55
1,10379,2,1,55,64,5555,55
1,10379,3,1,55,69,5555,55
1,10379,4,1,55,68,5555,55
1,10379,5,1,55,63,5555,55
1,10379,6,1,10,42,9999,77
1,10380,1,1,12,12,2,12
1,10381,1,1,1,12,2,12
1,10381,2,1,55,68,5555,55
1,10381,3,1,3,12,3,12
1,10381,4,2,55,68,5555,55
1,10381,5,2,98,12,3,12
1,10381,6,1,55,63,5555,55
1,10381,7,1,12,43,9999,77
1,10382,1,1,12,12,2,2
1,10383,1,2,12,12,1,9
1,10384,1,1,55,68,5555,55
1,10384,2,1,55,64,5555,55
1,10384,3,1,98,42,9999,77
1,10385,1,1,55,63,5555,55
1,10385,2,1,0,1,9999,77
1,10386,1,1,12,8,9999,77
1,10387,1,1,12,9,9999,77
1,10388,1,1,55,63,5555,55
1,10388,2,1,4,30,9999,77
1,10388,3,1,11,38,9999,77
1,10388,4,1,0,1,9999,77
1,10389,1,1,55,64,5555,55
1,10389,2,1,11,42,9999,77
1,10389,3,1,55,69,5555,55
1,10389,4,1,0,1,9999,77
1,10390,1,1,0,5,9999,77
1,10390,2,1,0,5,9999,77
1,10391,1,1,12,8,9999,77
1,10392,1,1,55,68,5555,55
1,10392,2,1,12,12,2,12
1,10393,1,1,55,63,5555,55
1,10393,2,1,0,1,9999,77
1,10393,3,1,13,42,9999,77
1,10394,1,1,55,63,5555,55
1,10394,2,1,12,42,9999,77
1,10395,1,1,55,68,5555,55
1,10395,2,1,55,64,5555,55
1,10395,3,1,12,42,9999,77
1,10395,4,1,0,2,9999,77
1,10396,1,1,55,63,5555,55
1,10396,2,1,10,18,9999,77
1,10397,1,2,11,12,1,11
1,10397,2,2,55,63,5555,55
1,10397,3,2,0,1,9999,77
1,10397,4,2,55,60,5555,55
1,10397,5,2,18,8,9999,77
1,10398,1,1,55,68,5555,55
1,10398,2,1,55,64,5555,55
1,10398,3,1,11,33,9999,77
1,10398,4,1,55,69,5555,55
1,10398,5,1,55,68,5555,55
1,10398,6,1,55,63,5555,55
1,10398,7,1,62,42,9999,77
1,10399,1,1,55,63,5555,55
1,10399,2,1,12,32,9999,77
1,10399,3,1,0,1,9999,77
1,10400,1,1,55,68,5555,55
1,10400,2,1,55,68,5555,55
1,10400,3,1,55,63,5555,55
1,10400,4,1,12,30,9999,77
1,10400,5,1,98,8,9999,77
1,10400,6,1,98,8,9999,77
1,10400,7,1,98,8,9999,77
1,10401,1,1,12,12,2,6
1,10401,2,2,12,12,3,6
1,10402,1,2,12,12,1,9
1,10403,1,1,12,12,2,12
1,10403,2,2,0,1,9999,77
1,10404,1,1,55,68,5555,55
1,10404,2,1,55,64,5555,55
1,10404,3,1,0,1,9999,77
1,10404,4,1,0,72,9999,77
1,10405,1,1,55,64,5555,55
1,10405,2,1,11,23,9999,77
1,10405,3,1,55,69,5555,55
1,10405,4,1,55,63,5555,55
1,10405,5,1,0,1,9999,77
1,10406,1,1,12,8,9999,77
1,10407,1,1,55,63,5555,55
1,10407,2,1,55,69,5555,55
1,10407,3,1,55,68,5555,55
1,10407,4,1,55,64,5555,55
1,10407,5,1,55,69,5555,55
1,10407,6,1,12,12,2,12
1,10407,7,2,0,1,9999,77
1,10408,1,1,55,63,5555,55
1,10408,2,1,12,42,9999,77
1,10409,1,1,55,68,5555,55
1,10409,2,1,55,64,5555,55
1,10409,3,1,14,35,9999,77
1,10409,4,1,0,1,9999,77
1,10409,5,1,14,38,9999,77
1,10410,1,2,12,12,1,2
1,10411,1,1,55,64,5555,55
1,10411,2,1,55,69,5555,55
1,10411,3,1,55,63,5555,55
1,10411,4,1,0,1,9999,77
1,10412,1,1,55,63,5555,55
1,10412,2,1,55,69,5555,55
1,10412,3,2,11,12,1,7
1,10412,4,1,55,64,5555,55
1,10412,5,1,98,25,9999,77
1,10412,6,1,55,69,5555,55
1,10412,7,3,12,12,1,9
1,10412,8,1,55,64,5555,55
1,10412,9,1,98,25,9999,77
1,10412,10,1,0,1,9999,77
1,10412,11,1,98,12,4,12
1,10413,1,1,12,8,9999,77
1,10414,1,1,12,12,2,6
1,10415,1,1,12,8,9999,77
1,10416,1,1,55,63,5555,55
1,10416,2,1,55,69,5555,55
1,10416,3,1,55,68,5555,55
1,10416,4,1,55,64,5555,55
1,10416,5,1,0,1,9999,77
1,10417,1,2,12,12,1,9
1,10418,1,1,98,8,9999,77
1,10419,1,1,55,63,5555,55
1,10419,2,1,0,1,9999,77
1,10419,3,1,11,35,9999,77
1,10419,4,1,19,35,9999,77
1,10419,5,1,0,3,9999,77
1,10420,1,1,55,63,5555,55
1,10420,2,1,9,34,9999,77
1,10420,3,1,0,1,9999,77
1,10420,4,1,13,42,9999,77
1,10421,1,1,55,64,5555,55
1,10421,2,1,55,65,5555,55
1,10421,3,1,55,69,5555,55
1,10421,4,2,12,12,1,12
1,10422,1,1,55,64,5555,55
1,10422,2,1,55,69,5555,55
1,10422,3,1,12,12,2,4
1,10424,1,1,12,8,9999,77
1,10425,1,2,12,12,1,10
1,10425,2,1,55,63,5555,55
1,10425,3,1,0,1,9999,77
1,10426,1,2,12,12,1,1
1,10426,2,1,3,12,2,10
1,10426,3,2,55,63,5555,55
1,10426,4,2,12,59,9999,77
1,10426,5,1,12,59,9999,77
1,10426,6,1,55,63,5555,55
1,10426,7,1,12,34,9999,77
1,10427,1,1,55,63,5555,55
1,10427,2,1,1,30,9999,77
1,10428,1,1,12,9,9999,77
1,10429,1,1,55,68,5555,55
1,10429,2,1,55,64,5555,55
1,10429,3,1,0,1,9999,77
1,10430,1,1,55,63,5555,55
1,10430,2,1,55,69,5555,55
1,10430,3,1,55,63,5555,55
1,10430,4,1,9,42,9999,77
1,10430,5,1,0,1,9999,77
1,10430,6,1,12,19,9999,77
1,10431,1,1,55,68,5555,55
1,10431,2,1,55,64,5555,55
1,10431,3,1,12,42,9999,77
1,10432,1,1,55,63,5555,55
1,10432,2,1,98,25,9999,77
1,10432,3,1,55,67,5555,55
1,10432,4,1,98,58,9999,77
1,10433,1,1,12,8,9999,77
1,10434,1,1,55,63,5555,55
1,10434,2,1,2,8,9999,77
1,10435,1,1,55,63,5555,55
1,10435,2,1,55,69,5555,55
1,10435,3,1,55,64,5555,55
1,10435,4,1,12,32,9999,77
1,10435,5,1,0,1,9999,77
1,10435,6,1,0,2,9999,77
1,10436,1,2,12,12,1,2
1,10437,1,1,55,68,5555,55
1,10437,2,1,55,64,5555,55
1,10437,3,1,55,69,5555,55
1,10437,4,1,55,68,5555,55
1,10437,5,1,55,63,5555,55
1,10437,6,1,11,41,9999,77
1,10437,7,1,0,1,9999,77
1,10438,1,1,55,63,5555,55
1,10438,2,1,55,69,5555,55
1,10438,3,1,55,63,5555,55
1,10438,4,1,12,42,9999,77
1,10439,1,2,12,12,1,9
1,10440,1,1,55,63,5555,55
1,10440,2,1,55,69,5555,55
1,10440,3,1,55,68,5555,55
1,10440,4,1,55,64,5555,55
1,10440,5,1,11,34,9999,77
1,10440,6,1,0,1,9999,77
1,10440,7,1,13,38,9999,77
1,10441,1,2,12,12,1,7
1,10442,1,1,12,12,2,6
1,10442,2,1,55,63,5555,55
1,10442,3,1,10,30,9999,77
1,10442,4,1,0,1,9999,77
1,10443,1,1,55,61,5555,55
1,10443,2,1,55,63,5555,55
1,10443,3,1,55,69,5555,55
1,10443,4,1,0,1,9999,77
1,10443,5,1,55,64,5555,55
1,10443,6,1,3,25,9999,77
1,10443,7,1,0,3,9999,77
1,10444,1,2,12,12,1,10
1,10444,2,2,55,68,5555,55
1,10444,3,2,3,12,3,12
1,10445,1,1,55,63,5555,55
1,10445,2,1,12,8,9999,77
1,10445,3,1,12,59,9999,77
1,10445,4,1,12,42,9999,77
1,10446,1,2,12,12,1,2
1,10447,1,1,55,68,5555,55
1,10447,2,1,55,64,5555,55
1,10447,3,1,12,42,9999,77
1,10448,1,2,12,12,1,1
1,10449,1,1,55,68,5555,55
1,10449,2,1,12,12,2,12
1,10450,1,1,55,68,5555,55
1,10450,2,1,12,12,2,12
1,10451,1,1,55,63,5555,55
1,10451,2,1,12,34,9999,77
1,10451,3,1,55,67,5555,55
1,10451,4,1,98,58,9999,77
1,10452,1,1,12,9,9999,77
1,10453,1,1,55,68,5555,55
1,10453,2,1,55,64,5555,55
1,10453,3,1,12,42,9999,77
1,10453,4,1,12,42,9999,77
1,10453,5,1,19,42,9999,77
1,10453,6,1,55,69,5555,55
1,10453,7,1,0,1,9999,77
1,10454,1,2,12,12,1,9
1,10454,2,2,0,1,9999,77
1,10455,1,1,55,63,5555,55
1,10455,2,1,10,8,9999,77
1,10455,3,1,12,42,9999,77
1,10455,4,1,12,41,9999,77
1,10456,1,2,12,12,1,6
1,10456,2,2,55,63,5555,55
1,10456,3,2,12,30,9999,77
1,10456,4,2,0,1,9999,77
1,10456,5,1,55,63,5555,55
1,10456,6,1,0,1,9999,77
1,10457,1,2,12,12,1,6
1,10458,1,1,55,63,5555,55
1,10458,2,1,0,1,9999,77
1,10458,3,1,13,42,9999,77
1,10458,4,1,13,42,9999,77
1,10459,1,1,55,68,5555,55
1,10459,2,1,12,12,2,12
1,10460,1,1,55,63,5555,55
1,10460,2,1,12,34,9999,77
1,10461,1,1,12,8,9999,77
1,10462,1,1,55,68,5555,55
1,10462,2,1,12,12,2,12
1,10463,1,2,12,12,1,3
1,10463,2,1,55,64,5555,55
1,10463,3,1,8,59,9999,77
1,10465,1,1,55,63,5555,55
1,10465,2,1,1,52,9999,77
1,10465,3,1,55,69,5555,55
1,10465,4,1,55,64,5555,55
1,10465,5,1,12,24,9999,77
1,10466,1,1,55,63,5555,55
1,10466,2,1,12,32,9999,77
1,10466,3,1,3,42,9999,77
1,10466,4,1,0,1,9999,77
1,10467,1,1,12,12,2,6
1,10468,1,1,55,63,5555,55
1,10468,2,1,55,67,5555,55
1,10468,3,1,12,42,9999,77
1,10469,1,1,55,64,5555,55
1,10469,2,1,99,34,9999,77
1,10470,1,1,55,63,5555,55
1,10470,2,1,55,69,5555,55
1,10470,3,1,0,1,9999,77
1,10470,4,1,0,2,9999,77
1,10471,1,1,55,68,5555,55
1,10471,2,1,55,64,5555,55
1,10471,3,1,0,1,9999,77
1,10472,1,1,55,63,5555,55
1,10472,2,1,55,69,5555,55
1,10472,3,1,55,68,5555,55
1,10472,4,1,55,64,5555,55
1,10472,5,1,12,34,9999,77
1,10472,6,1,0,1,9999,77
1,10473,1,1,12,8,9999,77
1,10474,1,1,55,63,5555,55
1,10474,2,1,12,35,9999,77
1,10474,3,1,0,1,9999,77
1,10475,1,1,55,63,5555,55
1,10475,2,1,55,69,5555,55
1,10475,3,1,55,64,5555,55
1,10475,4,1,0,1,9999,77
1,10476,1,1,12,8,9999,77
1,10476,2,1,12,8,9999,77
1,10477,1,1,12,9,9999,77
1,10477,2,1,12,9,9999,77
1,10478,1,1,55,68,5555,55
1,10478,2,1,55,68,5555,55
1,10478,3,1,55,63,5555,55
1,10478,4,1,12,34,9999,77
1,10478,5,1,3,42,9999,77
1,10479,1,1,55,63,5555,55
1,10479,2,1,0,1,9999,77
1,10480,1,1,55,64,5555,55
1,10480,2,1,55,69,5555,55
1,10480,3,1,55,63,5555,55
1,10480,4,1,2,18,9999,77
1,10480,5,1,0,1,9999,77
1,10480,6,1,11,18,9999,77
1,10480,7,1,3,59,9999,77
1,10481,1,1,12,9,9999,77
1,10482,1,1,55,68,5555,55
1,10482,2,1,55,64,5555,55
1,10482,3,1,11,35,9999,77
1,10482,4,1,0,1,9999,77
1,10483,1,1,55,68,5555,55
1,10483,2,1,55,64,5555,55
1,10483,3,1,12,33,9999,77
1,10483,4,1,12,42,9999,77
1,10484,1,1,55,68,5555,55
1,10484,2,1,11,12,2,11
1,10484,3,1,12,12,3,12
1,10484,4,3,0,1,9999,77
1,10484,5,3,81,12,2,61
1,10485,1,1,55,63,5555,55
1,10485,2,1,12,33,9999,77
1,10485,3,1,0,1,9999,77
1,10485,4,1,98,38,9999,77
1,10485,5,1,98,38,9999,77
1,10486,1,1,55,64,5555,55
1,10486,2,1,55,69,5555,55
1,10486,3,1,55,64,5555,55
1,10486,4,1,55,69,5555,55
1,10486,5,1,0,1,9999,77
1,10487,1,1,55,68,5555,55
1,10487,2,1,55,64,5555,55
1,10487,3,1,0,1,9999,77
1,10487,4,1,12,42,9999,77
1,10488,1,1,0,1,9999,77
1,10489,1,1,6,58,9999,77
1,10489,2,1,19,58,9999,77
1,10489,3,1,55,63,5555,55
1,10489,4,1,12,42,9999,77
1,10489,5,1,0,1,9999,77
1,10490,1,1,55,68,5555,55
1,10490,2,1,55,64,5555,55
