STATE,ST_CASE,VEH_NO,PVE_Forms,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PVINTYPE,PVINMAKE,PVINA_MOD,PVIN_BT,PVINMODYR,PVIN_LNGT,PVIN_WGT,PWGTCD_TR,PWHLBS_LG,PWHLBS_SH,PSER_TR,PFUECODE,PMCYCL_DS,PCARBUR,PCYLINDER,PDISPLACE,PMCYCL_CY,PMCYCL_WT,PTIRE_SZE,PTON_RAT,PTRK_WT,PTRKWTVAR,PVIN_REST,PWHLDRWHL,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PIMPACT2,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS
6,60463,6,3,0,3,3,7,49,12,1,2,0,6,6,12,870,12870,55,1994,1FDKE37G5RHA,1,F,D,K,E,3,7,G,5,R,H,A,T,FORD,35C,YY,94,17,,3,1580,1380,CTV,G,,,8,460,,,,D,4727,00,A,42,0,99,999999999,99999999999,2,21,22,1,0,0,0,0,98,0,0,0,98,98,6,2,14,0,0,0,0
6,60493,3,2,0,16,3,20,40,1,0,2,0,6,6,35,47,35047,4,2009,1N4CL21E09C1,1,N,4,C,L,2,1,E,0,9,C,1,P,NISS,AHY,4D,9,17,3470,,0,1093,,B,,F,4,153,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,3,12,0,0,0,0
6,60502,2,1,0,27,3,15,10,15,0,2,0,6,6,49,482,49482,31,2000,5TBRT3419YS0,5,T,B,R,T,3,4,1,9,Y,S,0,T,TOYT,TRS,4C,0,17,,2,0,1283,TUN,G,,,8,285,,,,C,4088,00,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,8,2,4,15,0,0,0,0
6,60536,2,1,0,30,3,11,30,33,0,2,0,6,6,12,481,12481,31,2001,1FTRX07L31KF,1,F,T,R,X,0,7,L,3,1,K,F,T,FORD,F15,4C,1,17,,2,0,1385,COF,G,,,8,330,,,,B,4204,03,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,0,6,2,2,0,0,0,0
6,60536,3,1,0,30,3,11,30,33,0,2,0,6,6,49,401,49401,14,1998,JT3GN87R6W00,J,T,3,G,N,8,7,R,6,W,0,0,P,TOYT,RUN,UT,98,17,3610,,0,1053,,G,,F,6,206,,,16R265,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,0,6,2,2,0,0,0,0
6,60572,2,1,0,15,4,17,53,33,0,2,0,6,6,54,32,54032,4,1994,JH4CC2664RC0,J,H,4,C,C,2,6,6,4,R,C,0,P,ACUR,VGS,4D,94,17,3107,,0,1104,,G,,F,5,150,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,12,0,0,0,0
6,60606,2,1,1,22,4,2,30,14,0,3,0,93,6,85,881,85881,66,2000,1XKWDR8X3YR8,1,X,K,W,D,R,8,X,3,Y,R,8,T,KW,W90,TR,0,17,,8,2850,1600,CON,D,,,6,774,,,,,00000,00,,64,1,0,875958,00875958,3,6,28,1,0,0,0,0,0,0,0,0,8,8,6,4,12,0,0,0,0
6,60611,2,2,0,24,4,17,10,14,0,2,0,93,6,82,881,82881,66,1998,1FUYSSEB2WL9,1,F,U,Y,S,S,E,B,2,W,L,9,T,FRHT,FC2,TR,98,17,,8,0,0,CON,D,,,6,774,,,,,00000,00,,64,1,57,1914723,571914723,3,6,1,1,0,0,0,0,0,0,0,0,12,12,6,2,12,0,0,0,0
6,60612,2,1,0,25,4,10,55,14,0,2,0,6,6,37,31,37031,2,1994,2HGEJ2224RH5,2,H,G,E,J,2,2,2,4,R,H,5,P,HOND,CID,CP,94,17,2168,,0,1032,,G,,F,4,091,,,13R175,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
6,60612,3,1,0,25,4,10,55,14,0,2,0,6,6,7,402,7402,14,1999,1B4HR28Y1XF5,1,B,4,H,R,2,8,Y,1,X,F,5,P,DODG,DUR,UT,99,17,4144,,0,1159,,G,,F,8,318,,,15R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
6,60646,2,1,1,10,5,7,0,14,0,2,0,6,6,7,482,7482,31,2005,1D3HU18D15J5,1,D,3,H,U,1,8,D,1,5,J,5,T,DODG,SQ1,CW,5,17,,2,1605,1405,RPC,G,,,8,348,,,,B,4979,03,K,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
6,60650,3,2,0,12,5,4,15,12,6,2,0,6,6,49,46,49046,5,2008,JTDKB20U2833,J,T,D,K,B,2,0,U,2,8,3,3,P,TOYT,PRI,4H,8,17,2932,,0,1063,,B,,F,4,091,,,15R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,1,14,36,0,0,0
6,60667,3,2,0,26,3,2,25,12,6,2,0,6,6,35,50,35050,4,2011,3N1BC1CP4BL4,3,N,1,B,C,1,C,P,4,B,L,4,P,NISS,VSL,4H,11,17,2693,,0,1024,,G,,F,4,110,,,15R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,4,4,14,0,0,0,0
6,60684,2,1,0,17,4,1,9,33,0,2,0,6,6,12,481,12481,31,2006,1FTSW20P96EC,1,F,T,S,W,2,0,P,9,6,E,C,T,FORD,F2S,CW,6,17,,2,1720,1560,SRW,D,,,8,366,,,,C,5927,03,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2,4,14,0,0,0,0
6,60689,2,1,0,17,4,22,30,14,0,2,0,6,6,18,398,18398,4,1998,1G4HP52K8WH5,1,G,4,H,P,5,2,K,8,W,H,5,P,BUIC,LCF,4D,98,17,3348,,0,1108,,G,,F,6,231,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,4,14,0,0,0,0
6,60689,3,1,0,17,4,22,30,14,0,2,0,6,6,35,472,35472,30,2000,1N6ED27Y7YC3,1,N,6,E,D,2,7,Y,7,Y,C,3,T,NISS,XSC,CW,0,17,,1,0,1161,FRT,G,,,6,201,,,,,3912,01,U,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,0,4,14,0,0,0,0
6,60710,2,1,1,5,4,1,26,14,0,3,0,49,6,84,881,84881,66,2005,2HSCEAPR45C1,2,H,S,C,E,A,P,R,4,5,C,1,T,INTL,92I,TR,5,17,,8,0,0,920,D,,,6,915,,,,,00000,00,,64,2,57,0801828,570801828,3,7,1,1,0,0,0,0,0,0,0,0,6,6,6,2,14,0,0,0,0
6,60766,2,1,0,5,5,9,18,33,0,2,0,6,6,7,472,7472,30,2005,1D7HW58N35S1,1,D,7,H,W,5,8,N,3,5,S,1,T,DODG,QLR,CW,5,17,,2,0,1309,DAK,G,,,8,287,,,,B,4501,00,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,8,12,0,0,0,0
6,60769,2,1,0,22,5,1,38,25,0,2,0,6,6,49,401,49401,14,2008,JTKDE1670802,J,T,K,D,E,1,6,7,0,8,0,2,P,TOYT,SXC,2H,8,17,2905,,0,1063,,G,,F,4,146,,,17R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,8,2,8,12,0,0,0,0
6,60792,2,1,0,16,5,3,14,14,0,2,0,6,6,59,31,59031,4,1993,JT8JS47E7P00,J,T,8,J,S,4,7,E,7,P,0,0,P,LEXS,GS3,4D,93,17,3625,,0,1094,,G,,F,6,183,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
6,60792,3,1,0,16,5,3,14,14,0,2,0,6,6,12,3,12003,2,2000,1FAFP4444YF1,1,F,A,F,P,4,4,4,4,Y,F,1,P,FORD,MUS,CV,0,17,3208,,0,1013,,G,,F,6,232,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
6,60881,2,1,0,29,5,16,30,8,0,2,0,6,6,20,36,20036,2,2004,2G1WW12E3491,2,G,1,W,W,1,2,E,3,4,9,1,P,CHEV,MLS,CP,4,17,3340,,0,1105,,G,,F,6,207,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,12,0,0,0,0
6,61011,2,1,0,10,4,2,24,14,0,2,0,6,6,13,1,13001,4,1992,1LNLM9847NY6,1,L,N,L,M,9,8,4,7,N,Y,6,P,LINC,CSI,4D,92,17,3623,,0,1090,,G,,F,6,232,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,2,12,0,0,0,0
6,61022,2,1,0,20,6,0,3,14,0,2,0,24,6,49,43,49043,4,1997,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,10,2,4,12,0,0,0,0
6,61022,3,1,0,20,6,0,3,14,0,2,0,6,6,49,40,49040,4,2003,JTDBE32K2301,J,T,D,B,E,3,2,K,2,3,0,1,P,TOYT,XLL,4D,3,17,2993,,0,1071,,G,,F,4,144,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,10,2,4,12,0,0,0,0
6,61022,4,1,0,20,6,0,3,14,0,2,0,6,6,37,32,37032,2,1997,1HGCD7205VA0,1,H,G,C,D,7,2,0,5,V,A,0,P,HOND,USE,CP,97,17,2820,,0,1069,,G,,F,4,132,,,15R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,10,2,4,12,0,0,0,0
6,61022,5,1,0,20,6,0,3,14,0,2,0,6,6,19,5,19005,2,1997,1G6EL12Y8VU6,1,G,6,E,L,1,2,Y,8,V,U,6,P,CADI,ELD,CP,97,17,3739,,0,1080,,G,,F,8,279,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,61,6,2,12,0,0,0,0
6,61022,6,1,0,20,6,0,3,14,0,2,0,6,6,22,16,22016,1,1990,1G2JB34K5L75,1,G,2,J,B,3,4,K,5,L,7,5,P,PONT,SLE,CV,90,17,2662,,0,1012,,G,,F,4,121,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,10,2,4,12,0,0,0,0
6,61037,2,1,1,9,6,11,0,14,0,2,0,42,6,54,421,54421,15,2004,2HNYD18844H5,2,H,N,Y,D,1,8,8,4,4,H,5,P,ACUR,MDX,UT,4,17,4510,,0,1063,,G,,F,6,212,,,17R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,63,4,3,12,0,0,0,0
6,61058,2,1,0,3,7,2,0,8,0,2,0,6,6,22,441,22441,20,2002,1GMDU23E32D1,1,G,M,D,U,2,3,E,3,2,D,1,P,PONT,MON,SV,2,17,3803,,0,1120,,G,,F,6,207,,,15R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,4,14,0,0,0,0
6,61128,2,1,0,1,8,8,27,14,0,2,0,6,6,20,23,20023,6,2009,3GNCA13B99S6,3,G,N,C,A,1,3,B,9,9,S,6,P,CHEV,HHR,UT,9,17,3155,,0,1035,,F,,F,4,134,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,2,4,14,0,0,0,0
6,61128,3,1,0,1,8,8,27,14,0,2,0,6,6,34,34,34034,4,2002,WBAEV53432KM,W,B,A,E,V,5,3,4,3,2,K,M,P,BMW,30I,4D,2,17,3285,,0,1073,,G,,F,6,182,,,17R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,2,14,0,0,0,0
6,61153,2,1,4,21,1,6,57,14,0,3,0,6,6,98,908,98908,51,2001,YE2CC12B6120,Y,E,2,C,C,1,2,B,6,1,2,0,U,,,,1,17,,,,,,,,,,,,,,,,,,,0,88,888888888,88888888888,3,21,22,1,0,0,0,0,98,0,0,0,6,6,4,3,14,0,0,0,0
6,61170,2,1,0,3,5,23,6,33,0,3,0,6,6,63,32,63032,4,2001,KNADC1232160,K,N,A,D,C,1,2,3,2,1,6,0,P,KIA,RIO,4D,1,17,2242,,0,949,,G,,F,4,091,,,13R175,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,82,82,2,4,54,0,0,0,0
6,61171,2,1,0,18,5,14,25,33,0,3,0,6,6,84,881,84881,62,2011,3HAMMAAL1BL3,3,H,A,M,M,A,A,L,1,B,L,3,T,INTL,430,CC,11,17,,6,0,0,40S,D,,,6,466,,,,,00000,00,,42,0,6,255459,06255459,2,1,96,1,0,0,0,0,0,0,0,0,98,98,6,4,12,0,0,0,0
6,61174,2,1,0,7,8,1,30,8,0,2,0,6,6,34,37,34037,4,2001,WBAGG83471DN,W,B,A,G,G,8,3,4,7,1,D,N,P,BMW,74A,4D,1,17,4255,,0,1154,,G,,F,8,268,,,16R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,10,2,8,12,0,0,0,0
6,61187,3,2,0,3,7,12,40,14,0,2,0,6,6,49,40,49040,4,1999,JT2BF22K0X02,J,T,2,B,F,2,2,K,0,X,0,2,P,TOYT,XLL,4D,99,17,3175,,0,1051,,G,,F,6,183,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,6,2,8,12,0,0,0,0
6,61198,2,1,1,5,7,9,42,14,0,2,0,6,6,85,881,85881,66,2010,1XKAD49X3AJ2,1,X,K,A,D,4,9,X,3,A,J,2,T,KW,T60,TR,10,17,,8,2600,1600,CON,D,,,6,915,,,,,00000,00,,64,1,57,50242,5750242,3,6,1,1,0,0,0,0,0,0,0,0,6,6,4,1,12,0,0,0,0
6,61222,3,2,0,10,7,19,35,12,6,3,0,6,6,7,461,7461,21,1999,2B7JB21Y8XK5,2,B,7,J,B,2,1,Y,8,X,K,5,T,DODG,25B,CG,99,17,,2,0,1272,RMV,G,,,8,318,,,,C,4651,09,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,4,12,0,0,0,0
6,61229,2,1,0,12,5,20,22,14,0,2,0,0,6,19,21,19021,4,2005,1G6DW6771501,1,G,6,D,W,6,7,7,1,5,0,1,P,CADI,CST,4D,5,17,3960,,0,1164,,G,,F,6,220,,,17R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,12,0,0,0,0
6,61234,2,2,0,23,6,18,28,14,0,2,0,6,6,20,481,20481,31,1988,1GCDC14H2JZ2,1,G,C,D,C,1,4,H,2,J,Z,2,T,CHEV,GC1,PK,88,17,,1,1315,1175,GM4,G,,,8,305,,,,B,3655,01,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,4,3,12,0,0,0,0
6,61244,2,1,0,14,7,21,20,43,0,2,0,6,6,58,37,58037,2,2006,JNKCV54E36M7,J,N,K,C,V,5,4,E,3,6,M,7,P,INFI,G35,CP,6,17,3505,,0,1122,,G,,F,6,214,,,17R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,8,12,0,0,0,0
6,61377,2,1,1,26,7,13,17,14,0,2,0,6,6,32,43,32043,4,2007,WAUAH78E47A1,W,A,U,A,H,7,8,E,4,7,A,1,P,AUDI,AD3,4D,7,17,3605,,0,1043,,G,,F,6,191,,,000000,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,1
6,61398,2,1,0,24,8,9,30,14,0,2,0,6,6,49,472,49472,30,1999,4TAVL52N2XZ5,4,T,A,V,L,5,2,N,2,X,Z,5,T,TOYT,XTR,PC,99,17,,1,0,1219,TAC,G,,,4,149,,,,B,2747,00,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,3,14,0,0,0,0
6,61414,2,1,0,25,8,14,50,14,0,2,0,6,6,51,45,51045,4,2001,YV1TS90D7111,Y,V,1,T,S,9,0,D,7,1,1,1,P,VOLV,S8E,4D,1,17,3715,,0,1099,,G,,T,6,170,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,14,0,0,0,0
6,61498,2,1,0,14,8,15,5,14,0,2,0,6,6,84,881,84881,62,2007,1HTMMAAL87H4,1,H,T,M,M,A,A,L,8,7,H,4,T,INTL,430,CC,7,17,,6,0,0,40S,D,,,6,466,,,,,00000,00,,42,0,6,0322110,060322110,2,1,96,1,0,0,0,0,0,0,0,0,6,6,4,3,12,0,0,0,0
6,61498,3,1,1,14,8,15,5,14,0,2,0,6,6,98,809,98809,62,2004,2FZACFCS74AM,2,F,Z,A,C,F,C,S,7,4,A,M,T,STRG,ACT,CC,4,17,,6,0,0,STE,D,,,6,391,,,,,00000,00,,42,5,6,294740,06294740,2,2,12,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
6,61539,3,3,0,5,8,20,27,12,2,2,0,6,6,42,401,42401,14,1998,4JGAB54E9WA0,4,J,G,A,B,5,4,E,9,W,A,0,P,MERZ,ML3,UT,98,17,4210,,0,1110,,G,,F,6,195,,,16R255,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,62,4,4,12,0,0,0,0
6,61539,4,3,0,5,8,20,27,12,2,2,0,6,6,12,18,12018,3,1993,1ZVCT22B8P51,1,Z,V,C,T,2,2,B,8,P,5,1,P,FORD,PGT,2H,93,17,0,,0,1029,,G,,F,6,152,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,62,4,4,12,0,0,0,0
6,61539,5,3,0,5,8,20,27,12,2,2,0,6,6,23,421,23421,15,2000,1GKEK13R6YR1,1,G,K,E,K,1,3,R,6,Y,R,1,T,GMC,Y/D,4W,0,17,,2,0,1160,Y/D,G,,,8,350,,,,B,5374,00,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,12,0,0,0,0
6,61539,7,3,0,5,8,20,27,12,2,2,0,6,6,12,3,12003,2,2004,1FAFP40674F1,1,F,A,F,P,4,0,6,7,4,F,1,P,FORD,MUS,CP,4,17,3114,,0,1013,,G,,F,6,238,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,4,54,0,0,0,0
6,61610,2,1,0,1,10,22,44,14,0,2,0,6,6,12,471,12471,30,2000,1FTYR10C5YPA,1,F,T,Y,R,1,0,C,5,Y,P,A,T,FORD,RNG,PK,0,17,,1,1175,1116,RNG,G,,,4,153,,,,B,3068,02,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,61,4,3,12,0,0,0,0
6,61610,3,1,0,1,10,22,44,14,0,2,0,6,6,12,441,12441,20,1997,1FMDA31X4VZA,1,F,M,D,A,3,1,X,4,V,Z,A,T,FORD,ARO,ES,97,17,,1,0,1190,ARO,G,,,6,245,,,,B,3833,00,M,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,10,2,3,54,0,0,0,0
6,61655,2,1,0,4,9,2,55,14,0,2,0,6,6,23,481,23481,31,2000,1GTGK29U2YE3,1,G,T,G,K,2,9,U,2,Y,E,3,T,GMC,NK2,3C,0,17,,2,1575,1435,SIE,G,,,8,364,,,,C,5288,00,U,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,63,4,3,14,0,0,0,0
6,61717,2,1,0,10,10,9,45,14,0,2,0,6,6,98,998,98998,93,2006,CATCB334TC3A,C,A,T,C,B,3,3,4,T,C,3,A,U,,,,6,17,,,,,,,,,,,,,,,,,,,0,88,888888888,88888888888,8,98,28,1,0,0,0,0,0,0,0,0,6,6,6,4,14,0,0,0,0
6,61735,2,1,0,18,10,21,35,31,0,3,0,6,6,42,48,42048,4,2004,WDBUF65J84A4,W,D,B,U,F,6,5,J,8,4,A,4,P,MERZ,E32,4D,4,17,3635,,0,1124,,G,,F,6,195,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,14,0,0,0,0
6,61749,3,2,0,16,10,2,30,12,6,2,0,6,6,37,31,37031,2,1997,1HGEJ6222VL0,1,H,G,E,J,6,2,2,2,V,L,0,P,HOND,UCD,CP,97,17,2337,,0,1032,,G,,F,4,097,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,12,0,0,0,0
6,61749,4,2,0,16,10,2,30,12,6,2,0,6,6,49,442,49442,20,1998,4T3ZF13CXWU0,4,T,3,Z,F,1,3,C,X,W,U,0,P,TOYT,SIE,SV,98,17,3825,,0,1142,,G,,F,6,183,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,12,0,0,0,0
6,61795,2,1,0,17,9,2,51,14,0,2,0,6,6,12,401,12401,14,2004,1FMZU72E54ZB,1,F,M,Z,U,7,2,E,5,4,Z,B,P,FORD,EPR,UT,4,17,4469,,0,1137,,G,,F,6,245,,,16R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2,4,12,0,0,0,0
6,61795,3,1,0,17,9,2,51,14,0,2,0,6,6,22,22,22022,4,2006,1G2ZF55B6642,1,G,2,Z,F,5,5,B,6,6,4,2,P,PONT,G6E,4D,6,17,3419,,0,1123,,G,,F,4,146,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,4,12,0,0,0,0
6,61795,4,1,0,17,9,2,51,14,0,2,0,6,6,23,481,23481,31,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,62,4,4,12,0,0,0,0
6,61795,5,1,0,17,9,2,51,14,0,2,0,6,6,20,441,20441,20,1995,1GCDM19W8SB1,1,G,C,D,M,1,9,W,8,S,B,1,T,CHEV,AST,EC,95,17,,1,0,1110,AST,G,,,6,262,,,,B,3804,00,,42,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2,4,12,0,0,0,0
6,61795,6,1,0,17,9,2,51,14,0,2,0,6,6,23,431,23431,16,2003,1GKFK66U53J3,1,G,K,F,K,6,6,U,5,3,J,3,T,GMC,DXL,4W,3,17,,2,0,0,YUK,G,,,8,364,,,,B,5820,00,4,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,6,4,4,12,0,0,0,0
6,61797,2,1,0,17,9,23,45,1,0,2,0,6,6,12,401,12401,14,1992,1FMDU32X3NUB,1,F,M,D,U,3,2,X,3,N,U,B,P,FORD,EPR,UT,92,17,3675,,0,1120,,G,,F,6,245,,,15R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,8,14,0,0,0,0
6,61799,3,2,0,18,9,12,20,12,6,2,0,6,6,6,44,6044,4,1999,1C3EJ56H2XN5,1,C,3,E,J,5,6,H,2,X,N,5,P,CHRY,CLI,4D,99,17,3089,,0,1080,,G,,F,6,152,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
6,61886,2,1,0,14,10,16,29,9,0,2,0,6,6,99,850,99850,73,1988,1WWBB15M3JF1,1,W,W,B,B,1,5,M,3,J,F,1,T,WINN,S/P,MH,88,17,,2,0,0,S/P,G,,,4,134,,,,,00000,00,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,1,12,0,0,0,0
6,61942,2,1,0,18,11,3,20,8,0,3,0,6,6,12,37,12037,4,2007,1FAHP34NX7W2,1,F,A,H,P,3,4,N,X,7,W,2,P,FORD,FMS,4D,7,17,2636,,0,1029,,G,,F,4,122,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,81,4,3,14,0,0,0,0
6,61968,2,1,0,26,9,6,10,14,0,2,0,6,6,82,881,82881,66,2001,1FUJA6CG51LJ,1,F,U,J,A,6,C,G,5,1,L,J,T,FRHT,COL,TR,1,17,,8,0,0,CON,D,,,6,774,,,,,00000,00,,64,1,6,322679,06322679,3,6,1,1,0,0,0,0,0,0,0,0,61,61,4,3,12,0,0,0,0
6,62028,3,2,0,8,11,20,39,12,1,2,0,6,6,49,40,49040,4,2000,JT2BG22K7Y04,J,T,2,B,G,2,2,K,7,Y,0,4,P,TOYT,CXL,4D,0,17,3120,,0,1051,,G,,F,4,132,,,14R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,3,12,0,0,0,0
6,62109,3,2,0,30,10,4,40,12,1,2,0,6,6,20,2,20002,4,2006,2G1WT58K3693,2,G,1,W,T,5,8,K,3,6,9,3,P,CHEV,IMT,4D,6,17,3477,,0,1105,,F,,F,6,214,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,14,0,0,0,0
6,62208,2,1,0,11,11,22,17,33,0,3,0,6,6,52,401,52401,14,1998,JA4LS21G8WP0,J,A,4,L,S,2,1,G,8,W,P,0,P,MITS,MNS,UT,98,17,3500,,0,1073,,G,,F,4,143,,,15R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,14,0,0,0,0
6,62216,2,1,0,14,11,18,52,14,0,2,0,6,6,42,43,42043,4,2008,WDDNG71X68A1,W,D,D,N,G,7,1,X,6,8,A,1,P,MERZ,S5F,4D,8,17,4465,,0,1246,,G,,F,8,336,,,18R255,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,5,4,4,14,0,0,0,0
6,62220,2,1,0,15,11,23,15,58,0,2,0,6,6,49,40,49040,4,1995,4T1GK12E8SU0,4,T,1,G,K,1,2,E,8,S,U,0,P,TOYT,CLE,4D,95,17,3241,,0,1031,,G,,F,6,183,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,4,4,12,0,0,0,0
6,62220,3,1,0,15,11,23,15,58,0,3,0,6,6,37,39,37039,5,2011,JHMGE8H56BC0,J,H,M,G,E,8,H,5,6,B,C,0,P,HOND,FIS,4H,11,17,2520,,0,984,,G,,F,4,091,,,16R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,12,6,4,12,0,0,0,0
