ST_CASE,VE_TOTAL,PEDS,PERSONS,COUNTY,MONTH,DAY_WEEK,YEAR,HOUR,ROAD_FNC,ROUTE,LATITUDE,LONGITUD,HARM_EV,MAN_COLL,RELJCT2,TYP_INT,REL_ROAD,WRK_ZONE,LGT_COND,WEATHER,SCH_BUS,FATALS,DRUNK_DR,AGE,SEX_1,SEX_2,SEX_8,SEX_9,REST_MIS,DRUGS,BT_Sedan,BT_Pickup,BT_SUV_Van,BT_Motorcyle,BT_Truck,BT_Bus,BT_Unknown_Other,BT_Motorcycle,OOS_REG,TRAV_SP,DR_DRINK,PREV_ACC,PREV_DWI,PREV_SPD,SPEED_REL,VSPD_LIM,ACC_TYPE_A,ACC_TYPE_B,ACC_TYPE_C,ACC_TYPE_D,ACC_TYPE_E,ACC_TYPE_F,ACC_TYPE_G,ACC_TYPE_H,ACC_TYPE_I,ACC_TYPE_J,ACC_TYPE_K,ACC_TYPE_L,ACC_TYPE_M,MDRDSTRD,MVIOLATN
410238,1,1,1,11,8,1,2011,21,13,2,43.39089722,-124.22023333,8,0,1,1,1,0,3,1,0,1,0,33,1,1,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,9,99,0,0,1,0,0,0,0,0,0,0,0,0,0,99,7
410239,1,0,1,29,8,3,2011,12,3,3,42.26508611,-123.02626944,1,0,1,1,5,0,1,1,0,1,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,72
410240,1,0,1,61,10,3,2011,6,4,4,45.53658333,-118.02547778,11,0,1,1,1,0,4,2,0,1,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,999,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410241,2,0,4,47,10,7,2011,19,2,3,44.75671111,-122.42870278,12,2,1,1,1,0,2,10,0,2,0,59,2,2,0,0,0,0,1,1,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,99,0
410242,2,0,2,25,10,2,2011,21,2,2,43.71614722,-118.51074444,12,1,1,1,1,0,2,1,0,1,0,55,1,1,0,0,0,9,1,0,0,0,1,0,0,0.0,1,999,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
410244,1,0,1,39,10,6,2011,99,5,4,43.80513333,-123.02895833,42,0,1,1,4,0,2,10,0,1,0,59,1,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410245,1,0,2,19,10,7,2011,23,14,6,43.23983611,-123.36700833,31,0,3,3,5,0,3,1,0,1,0,31,2,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410246,1,1,1,11,10,7,2011,18,6,4,43.33940833,-124.32475,8,0,1,1,1,0,2,1,0,1,0,39,2,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,1,1,71
410247,1,0,2,3,10,4,2011,4,6,4,44.58860278,-123.33883889,34,0,1,1,4,0,2,1,0,2,1,21,2,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410248,2,0,2,51,10,5,2011,23,15,6,45.47823611,-122.58928611,12,6,2,2,1,0,3,10,0,1,1,54,1,1,0,0,0,9,1,0,0,0,0,0,0,1.0,0,999,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,99,0
410249,2,0,2,29,10,1,2011,13,5,4,42.20630556,-123.04648333,12,2,1,1,1,0,1,1,0,1,0,45,2,0,0,0,0,9,1,1,0,0,0,0,0,0.0,0,999,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,99,0
410250,2,0,5,31,10,1,2011,15,2,2,44.70818611,-121.15688056,12,2,1,1,1,0,1,1,0,1,0,18,1,4,0,0,0,9,1,0,1,0,0,0,0,0.0,0,999,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,99,0
410251,1,0,4,29,11,3,2011,4,4,4,42.40531944,-123.02978611,53,0,1,1,4,0,2,1,0,1,1,18,4,0,0,0,0,9,1,0,0,0,0,0,0,0.0,1,999,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,1
410252,1,1,1,67,6,1,2011,9,16,4,45.54347778,-122.82054444,8,0,1,1,2,0,1,1,0,1,0,34,1,1,0,0,0,1,1,0,0,0,0,0,0,0.0,0,999,0,0,0,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,92
410253,2,0,2,35,11,3,2011,18,2,3,42.11166111,-121.69845833,12,6,2,2,1,8,2,1,0,1,1,50,2,0,0,0,0,9,1,0,0,0,1,0,0,0.0,1,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,99,0
410254,1,0,1,11,8,1,2011,1,6,4,43.14809722,-123.79418056,1,0,1,1,5,0,2,99,0,1,1,27,1,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,1,0,0,0,9,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410255,1,0,3,23,11,6,2011,14,2,2,44.55989167,-119.08606389,1,0,1,1,4,0,1,10,0,2,0,74,1,2,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410256,2,0,3,51,11,1,2011,11,13,6,45.53356667,-122.53721667,12,6,8,1,1,0,1,98,0,1,0,76,2,1,0,0,0,9,2,0,0,0,0,0,0,0.0,0,999,0,2,0,1,0,99,0,0,0,0,0,0,0,0,0,0,2,0,0,99,0
410257,2,0,2,19,11,2,2011,16,4,4,42.98122778,-123.32451944,12,6,2,3,1,0,1,1,0,1,0,51,0,2,0,0,0,0,1,1,0,0,0,0,0,0.0,0,999,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,2,0,0,99,0
410258,2,0,2,39,11,3,2011,20,11,1,44.06334444,-123.09520278,12,2,1,1,1,8,3,2,0,1,1,64,2,0,0,0,0,9,1,1,0,0,0,0,0,0.0,0,999,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,99,0
410259,1,0,1,49,11,4,2011,13,1,1,45.83139722,-119.77946111,1,0,1,1,4,0,1,1,0,1,1,35,1,0,0,0,0,9,0,1,0,0,0,0,0,0.0,1,999,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410260,2,0,5,47,11,6,2011,13,2,3,44.80411667,-122.759175,12,2,1,1,1,0,1,1,0,1,0,39,3,2,0,0,0,9,0,0,2,0,0,0,0,0.0,0,999,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,99,0
410261,1,0,1,5,11,1,2011,14,4,4,45.19281667,-122.54195,58,0,1,1,4,0,1,10,0,1,1,54,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,0,999,1,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410262,1,0,3,29,11,2,2011,9,2,3,42.46383889,-122.69611667,3,0,1,1,5,0,1,1,0,1,0,69,3,0,0,0,0,9,0,0,1,0,0,0,0,0.0,1,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,69
410263,2,0,3,17,11,2,2011,16,15,6,44.04983611,-121.30389722,12,2,2,3,1,0,1,1,0,1,0,24,3,0,0,0,0,9,1,1,0,0,0,0,0,0.0,0,999,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,99,0
410264,1,1,1,7,11,2,2011,16,2,2,46.16666111,-123.60428889,8,0,1,1,1,0,1,10,0,1,0,16,2,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410265,2,0,2,5,11,4,2011,15,3,3,45.39538611,-122.48160556,12,6,1,1,1,0,1,1,0,1,1,56,2,0,0,0,0,9,1,1,0,0,0,0,0,0.0,0,999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,99,0
410266,2,0,2,35,11,2,2011,16,13,3,42.173775,-121.72272778,12,6,2,2,1,0,1,1,0,1,0,66,2,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,99,0
