ST_CASE,VE_TOTAL,PEDS,PERSONS,COUNTY,MONTH,DAY_WEEK,YEAR,HOUR,ROAD_FNC,ROUTE,LATITUDE,LONGITUD,HARM_EV,MAN_COLL,RELJCT2,TYP_INT,REL_ROAD,WRK_ZONE,LGT_COND,WEATHER,SCH_BUS,FATALS,DRUNK_DR,AGE,SEX_1,SEX_2,SEX_8,SEX_9,REST_MIS,DRUGS,BT_Sedan,BT_Pickup,BT_SUV_Van,BT_Motorcyle,BT_Truck,BT_Bus,BT_Unknown_Other,BT_Motorcycle,OOS_REG,TRAV_SP,DR_DRINK,PREV_ACC,PREV_DWI,PREV_SPD,SPEED_REL,VSPD_LIM,ACC_TYPE_A,ACC_TYPE_B,ACC_TYPE_C,ACC_TYPE_D,ACC_TYPE_E,ACC_TYPE_F,ACC_TYPE_G,ACC_TYPE_H,ACC_TYPE_I,ACC_TYPE_J,ACC_TYPE_K,ACC_TYPE_L,ACC_TYPE_M,MDRDSTRD,MVIOLATN
410285,1,0,2,17,12,1,2013,16,2,2,43.87121389,-120.8061972,1,0,1,1,4,0,5,1,0,1,1,35,2,0,0,0,0,9,0,1,0,0,0,0,0,0.0,1,999,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,11
410286,2,0,2,5,5,7,2013,0,13,3,45.41043889,-122.5246389,12,6,2,2,1,0,3,1,0,1,2,37,2,0,0,0,1,9,0,1,0,0,0,0,0,1.0,0,999,1,0,0,1,1,99,0,0,0,0,0,0,0,0,0,1,0,0,0,99,0
410287,1,0,1,51,12,2,2013,19,15,6,45.565,-122.519725,1,0,1,1,5,0,2,98,0,1,1,55,0,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,1,0,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0
410288,1,0,1,57,12,2,2013,6,3,3,45.60603056,-123.4922139,24,0,1,1,4,0,4,10,0,1,0,21,0,1,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410289,2,0,2,11,12,2,2013,10,2,2,43.05763333,-124.4152583,12,6,2,3,1,0,1,1,0,1,0,64,1,1,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,0
410290,1,0,2,51,7,3,2013,13,4,4,45.58479444,-122.8153222,30,0,1,1,4,0,1,1,0,1,0,19,2,0,0,0,0,9,1,0,0,0,0,0,0,0.0,0,999,0,0,0,2,1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0
410291,1,1,1,51,8,5,2013,10,11,1,45.56010833,-122.5638778,9,0,1,1,1,0,1,1,0,1,0,47,1,1,0,0,0,9,0,0,1,0,0,0,0,0.0,1,999,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410292,2,0,4,51,8,4,2013,0,13,3,45.49034722,-122.6543,12,6,2,2,1,0,3,10,0,1,1,35,1,3,0,0,0,9,2,0,0,0,0,0,0,0.0,1,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,0
410293,1,1,1,11,10,5,2013,15,4,6,43.11331667,-124.4129306,8,0,3,2,1,0,1,98,0,1,0,75,2,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410294,1,2,1,33,10,4,2013,0,2,2,42.142975,-123.6577806,8,0,1,1,1,0,3,1,0,2,0,999,2,0,0,1,0,9,0,0,0,0,0,0,1,0.0,99,999,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0
410295,1,0,7,51,11,5,2013,19,11,1,45.54411389,-122.4050444,1,0,1,1,4,0,2,98,0,1,1,999,1,2,0,4,0,9,0,0,0,0,0,0,1,0.0,99,999,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,1
410296,1,0,2,11,11,6,2013,99,4,4,43.23162778,-124.3819583,35,0,1,1,4,0,9,98,0,1,0,20,2,0,0,0,0,9,0,0,1,0,0,0,0,0.0,0,999,0,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,99,1
410297,2,0,2,39,12,2,2013,8,14,6,44.07011111,-123.1882472,12,98,2,2,1,0,1,98,0,1,0,72,1,1,0,0,0,9,0,0,0,0,0,0,2,0.0,99,999,0,0,0,0,9,99,0,0,0,0,0,0,0,0,0,0,0,0,1,99,99
